,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4013,4013,1,5.0,2,4.0,3.0,3.0,1,1.0,0,1.0,1.0,7.0,1.0,7
4014,4014,2,2.0,3,4.0,4.0,5.0,1,2.0,1,2.0,3.0,3.0,1.0,3
4016,4016,1,1.0,7,6.0,1.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,8
4017,4017,2,3.0,4,3.0,4.0,5.0,1,1.0,0,2.0,2.0,7.0,1.0,5
4018,4018,2,4.0,6,6.0,1.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,7
4019,4019,2,4.0,7,3.0,8.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,4
4020,4020,2,5.0,3,5.0,1.0,3.0,1,4.0,0,1.0,1.0,7.0,1.0,2
4021,4021,1,4.0,7,3.0,8.0,4.0,1,2.0,0,3.0,1.0,7.0,1.0,4
4022,4022,2,5.0,3,3.0,4.0,5.0,1,3.0,3,1.0,1.0,7.0,1.0,3
4024,4024,1,5.0,2,4.0,6.0,5.0,1,5.0,0,3.0,1.0,7.0,1.0,9
4025,4025,1,5.0,4,4.0,4.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,2
4026,4026,1,5.0,1,2.0,6.0,4.0,1,6.0,1,3.0,1.0,7.0,2.0,1
4027,4027,1,1.0,5,5.0,7.0,5.0,3,2.0,0,2.0,3.0,6.0,3.0,7
4028,4028,2,1.0,7,3.0,5.0,5.0,3,2.0,0,1.0,4.0,7.0,1.0,9
4029,4029,2,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,1.0,5.0,1.0,1
4030,4030,1,5.0,3,5.0,1.0,5.0,1,1.0,0,1.0,5.0,5.0,1.0,6
4031,4031,1,5.0,3,5.0,1.0,3.0,1,2.0,0,2.0,3.0,7.0,1.0,7
4032,4032,2,1.0,3,3.0,5.0,5.0,3,4.0,2,2.0,2.0,7.0,1.0,4
4033,4033,2,2.0,1,2.0,4.0,5.0,1,2.0,1,2.0,3.0,7.0,3.0,3
4034,4034,1,3.0,3,4.0,1.0,4.0,1,1.0,0,2.0,3.0,5.0,1.0,3
4035,4035,2,5.0,3,4.0,1.0,5.0,1,4.0,2,1.0,1.0,7.0,1.0,6
4036,4036,2,5.0,2,3.0,2.0,2.0,1,3.0,0,3.0,2.0,7.0,1.0,5
4037,4037,1,2.0,2,3.0,4.0,5.0,3,4.0,3,3.0,1.0,6.0,1.0,1
4038,4038,2,5.0,5,5.0,9.0,5.0,1,4.0,3,2.0,5.0,8.0,3.0,4
4040,4040,2,5.0,5,4.0,1.0,5.0,1,1.0,0,1.0,4.0,7.0,1.0,5
4041,4041,1,5.0,2,3.0,6.0,5.0,1,6.0,3,3.0,1.0,3.0,1.0,8
4042,4042,2,1.0,4,5.0,2.0,2.0,2,3.0,1,1.0,2.0,5.0,1.0,7
4043,4043,1,3.0,3,5.0,1.0,4.0,1,4.0,0,1.0,1.0,6.0,1.0,7
4044,4044,2,5.0,2,4.0,2.0,5.0,1,6.0,4,1.0,1.0,5.0,2.0,1
4046,4046,2,1.0,3,3.0,4.0,4.0,2,3.0,1,1.0,1.0,7.0,1.0,8
4047,4047,2,4.0,7,6.0,8.0,5.0,1,1.0,0,1.0,2.0,7.0,1.0,9
4048,4048,2,5.0,3,4.0,1.0,5.0,1,2.0,0,1.0,2.0,2.0,1.0,8
4049,4049,1,5.0,2,3.0,6.0,1.0,1,3.0,0,3.0,1.0,7.0,1.0,5
4050,4050,2,1.0,6,6.0,5.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,9
4051,4051,1,1.0,4,3.0,1.0,5.0,2,5.0,3,1.0,1.0,7.0,1.0,6
4053,4053,1,1.0,6,5.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,3.0,6
4054,4054,1,5.0,3,5.0,1.0,5.0,1,1.0,0,2.0,2.0,5.0,1.0,7
4055,4055,1,5.0,1,1.0,3.0,5.0,1,4.0,2,3.0,1.0,7.0,1.0,2
4056,4056,2,5.0,1,2.0,6.0,5.0,1,7.0,3,3.0,1.0,3.0,1.0,1
4057,4057,2,5.0,1,1.0,9.0,5.0,1,4.0,2,3.0,1.0,1.0,1.0,1
4058,4058,2,5.0,1,2.0,9.0,5.0,1,3.0,2,3.0,3.0,5.0,2.0,1
4059,4059,1,1.0,7,3.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,5
4060,4060,2,1.0,5,4.0,1.0,5.0,2,5.0,3,2.0,1.0,7.0,1.0,5
4062,4062,1,1.0,6,3.0,8.0,4.0,3,3.0,0,1.0,1.0,7.0,1.0,2
4063,4063,2,1.0,6,5.0,5.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,5
4064,4064,1,5.0,1,6.0,6.0,5.0,1,4.0,2,3.0,2.0,1.0,1.0,1
4065,4065,2,2.0,3,4.0,6.0,4.0,1,2.0,0,2.0,3.0,7.0,1.0,7
4066,4066,1,1.0,3,6.0,1.0,4.0,2,2.0,0,1.0,1.0,7.0,1.0,9
4067,4067,1,5.0,4,5.0,1.0,5.0,1,1.0,0,2.0,1.0,7.0,1.0,5
4068,4068,2,1.0,4,4.0,3.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,7
4069,4069,2,1.0,4,3.0,5.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,4
4070,4070,1,5.0,2,4.0,6.0,5.0,1,5.0,2,3.0,1.0,7.0,1.0,9
4071,4071,2,5.0,3,6.0,2.0,4.0,1,2.0,0,2.0,1.0,7.0,1.0,9
4072,4072,2,5.0,2,5.0,6.0,1.0,1,4.0,1,3.0,1.0,7.0,1.0,7
4073,4073,1,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,1.0,7.0,1.0,1
4075,4075,1,1.0,3,4.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,8
4076,4076,2,5.0,3,4.0,1.0,4.0,1,2.0,0,1.0,4.0,7.0,1.0,3
4077,4077,1,1.0,5,6.0,1.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,9
4078,4078,2,5.0,3,6.0,1.0,2.0,1,3.0,0,2.0,3.0,7.0,1.0,9
4079,4079,2,5.0,1,2.0,6.0,5.0,1,2.0,2,3.0,1.0,7.0,1.0,1
4080,4080,2,1.0,4,1.0,5.0,4.0,1,9.0,6,2.0,1.0,5.0,2.0,1
4081,4081,1,2.0,2,2.0,3.0,2.0,1,4.0,2,3.0,3.0,7.0,1.0,1
4083,4083,2,3.0,6,4.0,8.0,5.0,1,1.0,0,2.0,3.0,5.0,1.0,2
4084,4084,1,2.0,7,6.0,9.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,6
4086,4086,2,5.0,3,6.0,2.0,5.0,1,1.0,0,2.0,1.0,7.0,1.0,4
4087,4087,2,5.0,2,4.0,6.0,5.0,1,2.0,0,3.0,1.0,7.0,1.0,8
4088,4088,1,5.0,3,6.0,4.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,3
4089,4089,2,5.0,4,5.0,1.0,5.0,1,1.0,0,2.0,5.0,7.0,1.0,4
4090,4090,2,5.0,1,2.0,6.0,2.0,1,4.0,2,3.0,1.0,7.0,1.0,1
4091,4091,2,1.0,3,4.0,5.0,3.0,2,3.0,1,1.0,1.0,7.0,1.0,3
4092,4092,2,5.0,3,5.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,6
4093,4093,2,4.0,7,5.0,4.0,5.0,1,1.0,0,1.0,2.0,7.0,1.0,2
4094,4094,2,1.0,3,5.0,2.0,2.0,2,2.0,0,2.0,2.0,7.0,1.0,8
4095,4095,1,3.0,5,3.0,3.0,5.0,1,1.0,0,1.0,2.0,7.0,1.0,7
4096,4096,2,5.0,4,4.0,4.0,5.0,1,3.0,0,2.0,3.0,7.0,1.0,4
4098,4098,1,5.0,2,3.0,6.0,5.0,1,4.0,1,3.0,1.0,7.0,1.0,1
4099,4099,2,1.0,4,4.0,5.0,5.0,3,4.0,2,1.0,1.0,5.0,1.0,7
4100,4100,2,1.0,3,3.0,1.0,5.0,2,2.0,0,2.0,3.0,3.0,1.0,7
4101,4101,1,1.0,6,4.0,1.0,5.0,2,3.0,0,1.0,1.0,7.0,1.0,8
4102,4102,2,1.0,5,3.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
4103,4103,2,5.0,2,4.0,1.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,3
4104,4104,2,3.0,4,3.0,4.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,4
4105,4105,2,3.0,3,4.0,1.0,5.0,1,2.0,1,1.0,1.0,3.0,1.0,6
4107,4107,2,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,1.0,7.0,1.0,1
4108,4108,1,1.0,3,4.0,1.0,5.0,2,4.0,2,1.0,1.0,3.0,1.0,8
4109,4109,2,3.0,5,4.0,1.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,4
4110,4110,2,1.0,4,6.0,5.0,2.0,3,4.0,1,1.0,1.0,7.0,1.0,9
4111,4111,1,1.0,2,4.0,2.0,3.0,3,2.0,0,2.0,1.0,5.0,2.0,2
4113,4113,1,2.0,4,4.0,9.0,2.0,1,4.0,0,2.0,3.0,7.0,1.0,2
4114,4114,1,1.0,5,3.0,1.0,5.0,2,5.0,1,1.0,1.0,7.0,1.0,8
4115,4115,2,5.0,2,4.0,6.0,5.0,1,5.0,2,3.0,1.0,7.0,1.0,1
4116,4116,1,4.0,5,4.0,3.0,5.0,1,1.0,0,1.0,1.0,3.0,1.0,3
4117,4117,2,1.0,3,4.0,5.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,6
4118,4118,1,1.0,2,4.0,2.0,5.0,2,2.0,0,2.0,3.0,7.0,1.0,6
4119,4119,2,2.0,1,3.0,5.0,5.0,3,4.0,1,2.0,1.0,7.0,1.0,3
4120,4120,1,1.0,3,3.0,4.0,5.0,2,2.0,0,2.0,3.0,5.0,1.0,5
4121,4121,2,2.0,2,2.0,2.0,2.0,1,6.0,0,2.0,1.0,7.0,1.0,1
4122,4122,2,1.0,3,2.0,5.0,5.0,2,5.0,3,2.0,1.0,7.0,1.0,5
4123,4123,1,1.0,4,3.0,1.0,5.0,2,3.0,1,1.0,1.0,5.0,1.0,8
4124,4124,1,2.0,4,4.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
4125,4125,2,1.0,6,5.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
4126,4126,1,5.0,2,3.0,3.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,2
4127,4127,1,1.0,4,4.0,2.0,2.0,2,3.0,1,2.0,1.0,2.0,3.0,7
4129,4129,1,1.0,5,6.0,1.0,5.0,3,2.0,1,1.0,1.0,3.0,1.0,8
4130,4130,1,3.0,6,3.0,8.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,2
4132,4132,2,5.0,3,4.0,1.0,2.0,1,1.0,0,2.0,2.0,7.0,1.0,6
4135,4135,2,5.0,1,1.0,6.0,5.0,1,5.0,3,3.0,1.0,3.0,1.0,1
4136,4136,1,1.0,3,4.0,1.0,4.0,2,2.0,0,2.0,3.0,7.0,1.0,6
4137,4137,1,1.0,4,6.0,1.0,5.0,3,5.0,3,1.0,1.0,7.0,1.0,9
4138,4138,1,5.0,4,3.0,8.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,1
4139,4139,2,5.0,3,4.0,4.0,3.0,1,1.0,0,2.0,5.0,7.0,1.0,3
4140,4140,1,3.0,6,6.0,1.0,5.0,1,2.0,0,1.0,1.0,7.0,1.0,8
4141,4141,2,2.0,5,4.0,1.0,4.0,1,2.0,0,1.0,1.0,7.0,1.0,6
4142,4142,2,5.0,2,3.0,6.0,5.0,1,3.0,0,3.0,2.0,7.0,1.0,1
4143,4143,2,1.0,5,3.0,1.0,5.0,2,3.0,0,1.0,1.0,7.0,1.0,8
4144,4144,2,5.0,2,4.0,6.0,4.0,1,2.0,0,3.0,1.0,7.0,1.0,9
4145,4145,1,1.0,6,5.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,8
4146,4146,2,1.0,4,3.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,9
4148,4148,2,2.0,3,6.0,6.0,3.0,1,2.0,0,1.0,1.0,5.0,1.0,8
4149,4149,2,2.0,4,5.0,1.0,4.0,1,2.0,0,2.0,3.0,7.0,1.0,6
4150,4150,1,5.0,3,5.0,1.0,3.0,1,1.0,0,2.0,3.0,7.0,1.0,5
4151,4151,1,3.0,3,4.0,1.0,5.0,1,4.0,2,2.0,1.0,7.0,1.0,3
4152,4152,1,1.0,7,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,5
4153,4153,2,1.0,4,5.0,1.0,2.0,2,2.0,0,2.0,3.0,1.0,1.0,8
4154,4154,1,1.0,4,5.0,1.0,3.0,3,2.0,2,1.0,1.0,5.0,2.0,7
4155,4155,1,5.0,2,3.0,3.0,4.0,1,3.0,0,3.0,1.0,7.0,1.0,8
4156,4156,2,1.0,3,3.0,1.0,2.0,3,5.0,3,2.0,5.0,7.0,1.0,3
4157,4157,1,1.0,2,3.0,7.0,2.0,2,4.0,2,2.0,1.0,5.0,1.0,2
4158,4158,1,5.0,4,6.0,1.0,4.0,1,1.0,0,1.0,2.0,7.0,1.0,8
4159,4159,2,1.0,5,3.0,6.0,5.0,3,3.0,1,1.0,1.0,3.0,1.0,8
4160,4160,2,5.0,2,5.0,1.0,3.0,1,1.0,0,2.0,3.0,2.0,1.0,4
4163,4163,2,5.0,2,4.0,4.0,5.0,1,3.0,0,3.0,1.0,7.0,1.0,1
4164,4164,1,5.0,2,2.0,6.0,4.0,1,1.0,1,3.0,3.0,5.0,2.0,8
4165,4165,2,2.0,3,5.0,1.0,1.0,1,2.0,0,2.0,2.0,7.0,1.0,9
4166,4166,2,3.0,7,3.0,8.0,2.0,1,1.0,0,1.0,4.0,7.0,1.0,2
4167,4167,1,5.0,3,6.0,4.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,2
4168,4168,1,5.0,1,2.0,6.0,5.0,1,3.0,2,3.0,1.0,3.0,1.0,1
4169,4169,2,5.0,2,4.0,2.0,4.0,1,3.0,0,3.0,1.0,7.0,1.0,5
4170,4170,2,1.0,3,3.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
4171,4171,2,2.0,5,4.0,1.0,5.0,2,3.0,1,1.0,1.0,5.0,1.0,8
4172,4172,2,4.0,7,3.0,4.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,4
4173,4173,2,5.0,3,6.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,6
4175,4175,2,1.0,4,2.0,1.0,4.0,2,4.0,2,2.0,1.0,7.0,1.0,8
4176,4176,2,5.0,2,2.0,6.0,1.0,1,5.0,3,2.0,1.0,7.0,1.0,2
4177,4177,1,5.0,2,3.0,9.0,3.0,1,1.0,0,3.0,3.0,5.0,2.0,2
4178,4178,2,5.0,1,1.0,6.0,4.0,1,5.0,2,3.0,2.0,2.0,3.0,1
4179,4179,2,1.0,4,4.0,4.0,5.0,2,2.0,0,2.0,3.0,5.0,1.0,5
4180,4180,2,5.0,1,2.0,9.0,4.0,1,5.0,3,3.0,2.0,7.0,1.0,9
4181,4181,2,5.0,2,4.0,6.0,4.0,1,4.0,0,3.0,1.0,7.0,1.0,6
4183,4183,2,5.0,2,3.0,4.0,5.0,1,3.0,0,3.0,1.0,5.0,2.0,6
4184,4184,2,1.0,5,5.0,1.0,5.0,2,4.0,0,1.0,1.0,7.0,1.0,9
4185,4185,2,2.0,2,2.0,4.0,5.0,2,2.0,0,2.0,3.0,5.0,1.0,3
4186,4186,1,1.0,4,6.0,1.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,9
4187,4187,1,1.0,4,4.0,1.0,5.0,2,4.0,2,1.0,1.0,3.0,1.0,8
4188,4188,1,1.0,4,6.0,1.0,4.0,2,2.0,0,1.0,1.0,7.0,1.0,9
4189,4189,2,5.0,2,4.0,4.0,5.0,1,4.0,0,3.0,1.0,7.0,1.0,8
4190,4190,2,5.0,2,4.0,4.0,5.0,1,4.0,0,3.0,1.0,7.0,1.0,1
4191,4191,1,5.0,3,3.0,3.0,3.0,1,1.0,0,2.0,3.0,3.0,1.0,8
4192,4192,1,1.0,3,5.0,4.0,3.0,2,2.0,0,1.0,1.0,6.0,1.0,7
4193,4193,1,5.0,3,5.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,8
4194,4194,2,5.0,1,3.0,4.0,5.0,1,3.0,1,3.0,1.0,7.0,1.0,8
4195,4195,2,1.0,6,5.0,1.0,3.0,3,2.0,0,1.0,1.0,7.0,1.0,9
4196,4196,2,5.0,1,2.0,6.0,2.0,1,4.0,2,3.0,1.0,7.0,1.0,1
4197,4197,1,1.0,3,6.0,1.0,2.0,2,2.0,0,1.0,1.0,7.0,1.0,9
4199,4199,2,4.0,6,6.0,1.0,1.0,1,1.0,0,2.0,3.0,7.0,1.0,2
4200,4200,2,5.0,1,2.0,6.0,4.0,1,3.0,1,3.0,1.0,2.0,3.0,1
4201,4201,1,1.0,5,6.0,1.0,5.0,2,4.0,2,1.0,1.0,7.0,1.0,9
4202,4202,1,1.0,7,4.0,5.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,3
4203,4203,2,2.0,3,4.0,4.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,3
4204,4204,2,1.0,4,4.0,4.0,5.0,2,2.0,0,1.0,1.0,5.0,1.0,7
4205,4205,1,5.0,5,4.0,3.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,6
4206,4206,1,1.0,3,5.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,7
4207,4207,1,5.0,2,5.0,1.0,5.0,1,3.0,0,2.0,3.0,2.0,1.0,5
4208,4208,2,1.0,3,4.0,5.0,3.0,3,5.0,3,2.0,1.0,7.0,1.0,5
4209,4209,1,1.0,7,4.0,8.0,3.0,3,2.0,0,1.0,1.0,7.0,1.0,8
4211,4211,2,5.0,2,3.0,1.0,2.0,1,4.0,0,2.0,5.0,7.0,1.0,2
4212,4212,2,1.0,7,4.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,5
4213,4213,2,3.0,3,3.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,4
4214,4214,2,1.0,2,5.0,2.0,2.0,2,2.0,0,2.0,1.0,7.0,1.0,3
4215,4215,2,5.0,3,5.0,6.0,4.0,1,1.0,0,2.0,3.0,7.0,1.0,3
4217,4217,1,1.0,7,6.0,1.0,5.0,3,3.0,3,1.0,1.0,7.0,1.0,9
4218,4218,2,1.0,3,4.0,5.0,3.0,3,2.0,0,1.0,5.0,7.0,1.0,8
4219,4219,2,1.0,4,4.0,9.0,5.0,3,4.0,1,1.0,1.0,7.0,1.0,8
4220,4220,1,5.0,2,5.0,6.0,5.0,1,3.0,0,2.0,3.0,7.0,3.0,1
4221,4221,1,1.0,7,3.0,8.0,4.0,3,2.0,0,1.0,1.0,7.0,1.0,2
4222,4222,1,5.0,2,5.0,4.0,5.0,1,3.0,0,3.0,1.0,3.0,1.0,4
4223,4223,1,2.0,2,3.0,3.0,5.0,1,2.0,0,2.0,3.0,5.0,1.0,4
4225,4225,2,4.0,3,3.0,1.0,5.0,1,2.0,1,1.0,1.0,7.0,1.0,7
4226,4226,2,1.0,5,4.0,1.0,5.0,2,3.0,1,1.0,1.0,3.0,1.0,9
4227,4227,1,5.0,2,4.0,6.0,5.0,1,3.0,0,2.0,3.0,7.0,1.0,8
4228,4228,1,5.0,2,2.0,1.0,5.0,1,4.0,2,3.0,1.0,5.0,2.0,6
4229,4229,2,2.0,2,5.0,1.0,1.0,1,2.0,0,2.0,3.0,7.0,1.0,5
4230,4230,1,1.0,4,4.0,3.0,2.0,2,4.0,2,2.0,1.0,2.0,3.0,8
4231,4231,1,1.0,3,5.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
4232,4232,1,1.0,4,2.0,3.0,3.0,2,3.0,1,1.0,1.0,5.0,2.0,6
4233,4233,1,1.0,7,5.0,1.0,5.0,3,1.0,0,1.0,1.0,7.0,1.0,8
4234,4234,1,5.0,5,4.0,2.0,5.0,1,2.0,0,2.0,5.0,7.0,1.0,7
4235,4235,1,5.0,4,3.0,4.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,6
4236,4236,1,3.0,2,5.0,9.0,2.0,1,1.0,0,3.0,1.0,3.0,1.0,8
4237,4237,2,5.0,4,6.0,9.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
4238,4238,1,1.0,5,6.0,1.0,5.0,2,3.0,0,1.0,1.0,7.0,1.0,9
4239,4239,1,1.0,4,5.0,1.0,5.0,2,3.0,1,1.0,1.0,7.0,1.0,9
4240,4240,1,1.0,3,5.0,1.0,2.0,2,2.0,0,1.0,1.0,7.0,1.0,8
4241,4241,2,5.0,3,4.0,1.0,5.0,1,1.0,0,1.0,2.0,7.0,1.0,8
4242,4242,1,1.0,5,5.0,8.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,9
4243,4243,2,5.0,2,4.0,9.0,3.0,1,5.0,4,2.0,3.0,3.0,1.0,8
4244,4244,2,3.0,7,5.0,8.0,5.0,1,1.0,0,1.0,1.0,7.0,1.0,4
4245,4245,2,2.0,2,4.0,1.0,5.0,1,2.0,0,2.0,3.0,7.0,1.0,3
4246,4246,1,5.0,3,5.0,1.0,2.0,1,1.0,0,2.0,3.0,3.0,1.0,5
4247,4247,2,1.0,4,6.0,1.0,4.0,2,3.0,1,1.0,2.0,5.0,2.0,9
4248,4248,1,5.0,1,2.0,6.0,5.0,1,3.0,1,3.0,1.0,7.0,1.0,1
4249,4249,1,1.0,5,4.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,9
4250,4250,2,3.0,4,3.0,3.0,4.0,1,1.0,0,3.0,1.0,2.0,1.0,1
4251,4251,2,1.0,7,6.0,8.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,8
4252,4252,1,5.0,1,1.0,6.0,5.0,1,4.0,3,3.0,3.0,3.0,1.0,1
4253,4253,2,1.0,6,5.0,4.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,7
4254,4254,2,1.0,3,4.0,1.0,3.0,2,2.0,0,2.0,1.0,7.0,1.0,8
4255,4255,2,1.0,3,5.0,5.0,3.0,3,4.0,2,1.0,1.0,7.0,1.0,8
4256,4256,2,1.0,4,3.0,1.0,5.0,2,4.0,2,1.0,1.0,3.0,1.0,6
4257,4257,1,5.0,2,4.0,6.0,2.0,1,3.0,0,2.0,3.0,7.0,1.0,1
4258,4258,1,3.0,3,3.0,9.0,5.0,1,3.0,1,2.0,1.0,7.0,1.0,6
4260,4260,2,5.0,1,2.0,6.0,5.0,1,5.0,3,3.0,1.0,7.0,1.0,1
4261,4261,2,1.0,5,4.0,1.0,5.0,2,6.0,2,1.0,1.0,7.0,1.0,7
4262,4262,2,1.0,1,2.0,5.0,5.0,3,3.0,1,3.0,1.0,5.0,1.0,3
4263,4263,1,5.0,1,2.0,6.0,5.0,1,3.0,1,3.0,1.0,7.0,1.0,1
4264,4264,2,5.0,1,2.0,6.0,5.0,1,6.0,1,3.0,3.0,5.0,1.0,1
4266,4266,1,3.0,4,5.0,9.0,3.0,1,1.0,0,2.0,3.0,7.0,1.0,8
4268,4268,2,5.0,1,2.0,6.0,5.0,1,4.0,2,3.0,1.0,7.0,1.0,1
4269,4269,2,1.0,5,5.0,1.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,8
4270,4270,2,1.0,3,4.0,1.0,5.0,2,4.0,2,2.0,1.0,7.0,1.0,6
4271,4271,2,2.0,2,3.0,1.0,5.0,1,2.0,0,2.0,2.0,7.0,1.0,4
4272,4272,2,5.0,4,4.0,1.0,5.0,1,3.0,2,1.0,2.0,3.0,1.0,6
4273,4273,2,1.0,4,4.0,5.0,5.0,3,4.0,2,1.0,1.0,7.0,1.0,8
4274,4274,2,3.0,5,3.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,6
4275,4275,1,5.0,3,4.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,3
4276,4276,1,5.0,2,3.0,3.0,4.0,1,1.0,0,2.0,1.0,8.0,1.0,5
4277,4277,1,5.0,1,1.0,6.0,3.0,1,4.0,2,3.0,2.0,8.0,1.0,1
4278,4278,1,3.0,4,6.0,1.0,5.0,1,2.0,2,2.0,1.0,7.0,1.0,9
4279,4279,1,5.0,4,4.0,6.0,5.0,1,1.0,0,2.0,1.0,3.0,1.0,1
4280,4280,2,1.0,3,5.0,1.0,3.0,2,2.0,0,2.0,2.0,6.0,1.0,9
4281,4281,2,1.0,6,4.0,1.0,5.0,2,4.0,0,1.0,1.0,7.0,1.0,7
4282,4282,2,5.0,2,4.0,2.0,5.0,1,1.0,0,2.0,3.0,3.0,1.0,6
4283,4283,2,5.0,3,5.0,1.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,5
4284,4284,2,1.0,6,3.0,5.0,5.0,3,4.0,0,1.0,1.0,3.0,1.0,7
4285,4285,1,1.0,4,4.0,1.0,5.0,2,2.0,0,1.0,1.0,1.0,1.0,8
4286,4286,2,1.0,6,3.0,5.0,5.0,3,2.0,0,1.0,1.0,7.0,1.0,9
4287,4287,2,1.0,5,5.0,8.0,3.0,3,2.0,0,1.0,1.0,7.0,1.0,4
4288,4288,2,1.0,4,5.0,4.0,5.0,2,4.0,2,1.0,1.0,7.0,1.0,8
4290,4290,1,4.0,7,4.0,8.0,4.0,1,1.0,0,1.0,1.0,7.0,1.0,7
4291,4291,2,5.0,2,4.0,2.0,5.0,1,4.0,1,1.0,1.0,7.0,1.0,6
4292,4292,1,3.0,3,4.0,1.0,2.0,1,1.0,0,2.0,3.0,7.0,1.0,5
4293,4293,2,1.0,4,2.0,5.0,3.0,3,2.0,0,2.0,3.0,5.0,1.0,4
4294,4294,1,1.0,5,6.0,9.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,8
4295,4295,2,5.0,2,5.0,2.0,2.0,1,6.0,0,3.0,1.0,2.0,3.0,3
4296,4296,1,4.0,5,6.0,1.0,5.0,1,1.0,0,1.0,1.0,3.0,1.0,9
4297,4297,2,3.0,5,3.0,4.0,5.0,1,1.0,0,1.0,1.0,5.0,1.0,4
4298,4298,1,1.0,3,4.0,3.0,5.0,2,2.0,0,3.0,1.0,5.0,1.0,8
4299,4299,1,3.0,5,4.0,2.0,5.0,1,2.0,0,2.0,3.0,8.0,1.0,4
4300,4300,2,5.0,1,1.0,6.0,4.0,1,4.0,1,3.0,1.0,7.0,1.0,1
4301,4301,2,5.0,2,5.0,1.0,2.0,1,1.0,0,2.0,1.0,7.0,1.0,6
4302,4302,2,3.0,7,3.0,1.0,3.0,1,1.0,0,2.0,3.0,7.0,1.0,1
4303,4303,2,5.0,3,4.0,4.0,2.0,1,2.0,1,2.0,3.0,3.0,1.0,2
4304,4304,2,5.0,2,4.0,3.0,3.0,1,4.0,0,2.0,2.0,2.0,1.0,4
4305,4305,1,5.0,2,2.0,9.0,5.0,1,4.0,0,1.0,1.0,7.0,1.0,2
4306,4306,1,1.0,7,4.0,1.0,5.0,2,2.0,0,1.0,1.0,7.0,1.0,6
4307,4307,1,5.0,1,1.0,3.0,5.0,1,4.0,0,3.0,1.0,7.0,1.0,1
4308,4308,2,1.0,6,5.0,8.0,5.0,3,3.0,0,1.0,1.0,7.0,1.0,8
4309,4309,1,4.0,7,5.0,8.0,5.0,1,1.0,0,2.0,3.0,7.0,1.0,2
